created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Feb 12 23:26:16 +0000 2024;1757184376356704454;"Ketua KPU RI Hasyim Asy'ari buka suara mengenai viralnya hasil perhitungan suara atau exit poll warga negara Indonesia di luar negeri yang telah melakukan Pemilihan Umum (Pemilu) 2024.  https://t.co/ykzyxXUtO2  #kpubawaslu #pemilu2024 #pemiludamai #ketuakpu #kapolri https://t.co/qxGYbdG1j5";0;0;0;0;in;1667805353927655426;1757184376356704454;anisaaswa151004;https://twitter.com/anisaaswa151004/status/1757184376356704454
Mon Feb 12 23:25:16 +0000 2024;1757184122735530104;"Pidi baiq said : orang yang kau pilih waktu pemilu ialah "dia yang dengan sirine polisi" Akan menyuruhmu minggir dijalan raya.  #Pemilu2024";0;0;0;0;in;1733784735032422400;1757184122735530104;ibnjunaedi02;https://twitter.com/ibnjunaedi02/status/1757184122735530104
Mon Feb 12 23:25:08 +0000 2024;1757184090850128241;"KPU Targetkan Hari Ini Logistik Sampai ke TPS #Pemilu2024 #AdadiKompas  https://t.co/ijqlBc1trm";0;0;0;0;in;255866913;1757184090850128241;hariankompas;https://twitter.com/hariankompas/status/1757184090850128241
Mon Feb 12 23:24:06 +0000 2024;1757183827611431064;"[ #Pemilu2024 ] Pemilih Pemula Gen Z, Antusias Tapi Bingung #AdadiKompas  https://t.co/1OFLhqpIWY";0;0;0;0;in;771030588;1757183827611431064;KompasData;https://twitter.com/KompasData/status/1757183827611431064
Mon Feb 12 23:24:05 +0000 2024;1757183824377905614;"Hai gaeess...Ada yang tau gak, selama saya ikut Pemilu sekitar 6 kali, kok gak pernah ada yaah yang datang ngasih Amplop dari Timses, tetangga kanan kiri depan belakang pasti pada dikasih... Serius cuma Nanya aja..???? 🤔( gak ngarep juga 😁) #PemiluJujur  #Pemilu2024";0;0;0;0;in;1083214003428483072;1757183824377905614;WhYoeDieN741;https://twitter.com/WhYoeDieN741/status/1757183824377905614
Mon Feb 12 23:23:58 +0000 2024;1757183795084566659;"[ #Pemilu2024 ] Pemilu Indonesia Dari Masa ke Masa #AdadiKompas  https://t.co/xYSBUQUxJG";0;0;0;0;in;771030588;1757183795084566659;KompasData;https://twitter.com/KompasData/status/1757183795084566659
Mon Feb 12 23:23:52 +0000 2024;1757183770451452144;"[ #Pemilu2024 ] Menjaga Marwah Demokrasi Penyelenggara Pemilu di Indonesia #AdadiKompas  https://t.co/tfZY3UTyBy";0;0;0;0;in;771030588;1757183770451452144;KompasData;https://twitter.com/KompasData/status/1757183770451452144
Mon Feb 12 23:23:17 +0000 2024;1757183624032731486;"Besok pilih siapa nih? . . #pilpres2024 #aniesbaswedan #prabowo #ganjarpranowo #pemilu2024 #indonesia #damai #presiden https://t.co/3TxFmW62z3";0;0;0;0;in;1419089237673013248;1757183624032731486;artihijrah;https://twitter.com/artihijrah/status/1757183624032731486
Mon Feb 12 23:21:12 +0000 2024;1757183100084461926;"Besok pilih siapa nih? . . #pilpres2024 #aniesbaswedan #prabowo #ganjarpranowo #pemilu2024 #indonesia #damai #presiden https://t.co/tDh77PURO3";0;0;0;0;in;1419089237673013248;1757183100084461926;artihijrah;https://twitter.com/artihijrah/status/1757183100084461926
Mon Feb 12 23:19:50 +0000 2024;1757182756281327835;"Pemilih Pemula Gen Z, Antusias Tapi Bingung #Pemilu2024 #AdadiKompas  https://t.co/v2MozCLCJu";0;0;0;0;in;255866913;1757182756281327835;hariankompas;https://twitter.com/hariankompas/status/1757182756281327835
Mon Feb 12 23:19:43 +0000 2024;1757182724702376052;"Pemilu Indonesia Dari Masa ke Masa #Pemilu2024 #AdadiKompas  https://t.co/egAQbAgGN2";0;0;1;1;in;255866913;1757182724702376052;hariankompas;https://twitter.com/hariankompas/status/1757182724702376052
Mon Feb 12 23:19:35 +0000 2024;1757182691701604489;"Menjaga Marwah Demokrasi Penyelenggara Pemilu di Indonesia #Pemilu2024 #AdadiKompas  https://t.co/ncI88L8cXs";0;0;2;2;in;255866913;1757182691701604489;hariankompas;https://twitter.com/hariankompas/status/1757182691701604489
Mon Feb 12 23:18:32 +0000 2024;1757182427368153364;"[ #MudaMemilih ] Pemilih Pemula Gen Z, Antusias Tapi Bingung #Pemilu2024 #AdadiKompas  https://t.co/ZnmpLasoby";0;1;2;4;in;255866913;1757182427368153364;hariankompas;https://twitter.com/hariankompas/status/1757182427368153364
Mon Feb 12 23:16:08 +0000 2024;1757181824298819626;"https://t.co/HAUshQXZ3a   Ternyata begini sosok Mas Bupati Kendal di masyarakat!!  #Pemilu2024 #PemiluSerentak2024 #14februari #jangangolput #TempoAsikSendiri #Deadpool3 #masbupati #gubernurjateng #dicoganinduto";0;0;0;0;in;599058078;1757181824298819626;Pistacio_;https://twitter.com/Pistacio_/status/1757181824298819626
Mon Feb 12 23:07:19 +0000 2024;1757179606623195248;"Alhamdulillah. Aplikasi Simulasi #Pemilu2024: Keren👍 https://t.co/GiwVnWALYN";0;0;0;0;in;525996410;1757179606623195248;danny351972;https://twitter.com/danny351972/status/1757179606623195248
Mon Feb 12 23:05:16 +0000 2024;1757179088031338842;"H-1   #saveIndonesia  #Pemilu2024  Dirty Vote | Bivitri Susanti | Mahasiswa  #KampusBergerak   #AsalBukan02 https://t.co/CdJFVWhT1O";0;0;0;0;in;3097999159;1757179088031338842;roninpolitik;https://twitter.com/roninpolitik/status/1757179088031338842
Mon Feb 12 23:05:07 +0000 2024;1757179050676641984;"Seperti apa sih pemimpin yang dirindukan ?  Yuk dengarkan disini sahabat https://t.co/sIb1a2oUF8 #SehatdenganZakat @e100ss #Pemilu2024 #PemiluSerentak2024";0;0;0;1;in;701974817646313472;1757179050676641984;lazisnfku;https://twitter.com/lazisnfku/status/1757179050676641984
Mon Feb 12 22:56:57 +0000 2024;1757176997812556235;"Sivitas Akademika UGM Ungkap Rasa Kecewa, Minta Pratikno dan Ari Dwipayana Kembali pada Demokrasi  #demokrasi #Pemilu2024 #Pratikno #AriDwipayana #UGM  https://t.co/fXlcSH0kjf lewat @tribunkaltim";0;0;0;0;in;103551225;1757176997812556235;tribunkaltim;https://twitter.com/tribunkaltim/status/1757176997812556235
Mon Feb 12 22:54:19 +0000 2024;1757176333371891784;"Senin 12 Februari 2024 Camat Jatinom Agus Sunyata, S.SiT, MH Mengadakan Apel Siaga Anggota Satlinmas Dalam rangka Keamanan Pemilu Tahun 2024 Kecamatan Jatinom📍Halaman Kantor Kecamatan Jatinom #pemilu2024 #pemiluserentak2024 #pemiludamai2024 https://t.co/0xFRIVyVsf";0;0;0;0;in;1746712511993573376;1757176333371891784;kec_jatinom;https://twitter.com/kec_jatinom/status/1757176333371891784
Mon Feb 12 22:48:33 +0000 2024;1757174883136544816;"[ #Pemilu2024 ] Pemilu, Pesta Fotografi Indonesia #AdadiKompas  https://t.co/pU6naCRiGt";0;0;0;0;in;771030588;1757174883136544816;KompasData;https://twitter.com/KompasData/status/1757174883136544816
Mon Feb 12 22:44:14 +0000 2024;1757173796081983690;"Pemilu, Pesta Fotografi Indonesia #Pemilu2024 #AdadiKompas  https://t.co/vsCBtbLywc";0;0;0;0;in;255866913;1757173796081983690;hariankompas;https://twitter.com/hariankompas/status/1757173796081983690
Mon Feb 12 22:36:41 +0000 2024;1757171896091574655;"H-1 pencoblosan pemilu sudah dekat..   Tetap hati-hati, eling lan waspodo..   Hati-hati dalam memilih calon legislatif DPR RI, provinsi, kota, DPD &amp  presiden Indonesia..  Carilah Caleg yg Eling sama rakyatnya.   Waspodo akan adanya kecurangan² di TPS.   #Pemilu2024  #PemiluDamai";0;0;0;1;in;1744536310365495296;1757171896091574655;roro_bolang;https://twitter.com/roro_bolang/status/1757171896091574655
Mon Feb 12 22:35:18 +0000 2024;1757171550229533010;"PENGUMUMAN  Mengingat dalam Hari Libur Nasional dalam rangka Pemilihan Umum Tahun 2024 tanggal 14 Februari 2024, pelayanan pertanahan pada Kantor Pertanahan Kota Pekalongan Tutup, untuk informasi lebih jelasnya silahkan cek pengumuman pada gambar di atas.  #Pemilu2024 https://t.co/5Uu9Rraqio";0;0;1;1;in;1326784227581550592;1757171550229533010;KantahPKLKota;https://twitter.com/KantahPKLKota/status/1757171550229533010
Mon Feb 12 22:33:30 +0000 2024;1757171096980459753;"Mari bersama kita sambut Pemilu 2024 dengan dengan suka cita. Sukseskan Pemilu 2024, ciptakan kamtibmas yabg aman dan kondusif dalam menyambut pemilu.  #hadirberbuatbermanfaat #polrestamagelanghadir #polri #pemilu2024 #pemiludamai #magelang https://t.co/CZMwsXhd5c";0;0;0;0;in;1593446609756770305;1757171096980459753;PolrestaMgl;https://twitter.com/PolrestaMgl/status/1757171096980459753
Mon Feb 12 22:33:29 +0000 2024;1757171089388839088;"Ayo jangan lupa gunakan hak pilihmu dan Pergi ke TPS tanggal 14 Februari 2024 !  Bersama sukseskan Pemilu 2024!  #VisitLebak #LebakUnique #BekerjaDenganHati #TerbukaItuKeren #GoDigital #GoDigitalLebak  #LebakGoDigital #pemilu2024 https://t.co/TjLQ6RLGeC";0;0;0;0;in;3622531752;1757171089388839088;lebakkab;https://twitter.com/lebakkab/status/1757171089388839088
Mon Feb 12 22:23:44 +0000 2024;1757168636362473883;"[ #Pemilu2024 ] Pemilih Ekspresif dan Demokrasi #AdadiKompas  https://t.co/b7zfFI7Ysp";0;0;0;0;in;771030588;1757168636362473883;KompasData;https://twitter.com/KompasData/status/1757168636362473883
Mon Feb 12 22:19:51 +0000 2024;1757167658611650942;"https://t.co/uNnYxyEv4s  Dirut PLN Pimpin Langsung Pengamanan Pasokan Listrik Nasional Siaga Pemilu 2024  #korericom #jujurmemberitakan #PLN #PLNuntukIndonesia  #Pemilu2024 #Pemilu2024Damai";0;0;0;0;in;903230649045204993;1757167658611650942;Korericom;https://twitter.com/Korericom/status/1757167658611650942
Mon Feb 12 22:19:23 +0000 2024;1757167541380849746;"ZECKY ALATAS CALON ANGGOTA DPD RI 2024-2029 DAPIL PROV DKI JAKARTA NO.URUT 25  SAATNYA PEMUDA MEMIMPIN MEWUJUDKAN PERUBAHAN &amp  KEADILAN - #takadaragudihatimu  #caleg2024  #caleg  #dirtyvote #presiden  #pilpres2024  #zeckyalatas  #pemilu2024  #kampanye  #aniesbaswedan  #prabowo https://t.co/QsyTziwvDn";0;0;0;1;in;1265762823679819776;1757167541380849746;FachrulAdityaE1;https://twitter.com/FachrulAdityaE1/status/1757167541380849746
Mon Feb 12 22:18:05 +0000 2024;1757167216523637094;"ZECKY ALATAS CALON ANGGOTA DPD RI 2024-2029 DAPIL PROV DKI JAKARTA NO.URUT 25  SAATNYA PEMUDA MEMIMPIN MEWUJUDKAN PERUBAHAN &amp  KEADILAN - #takadaragudihatimu  #caleg2024  #caleg  #kpu  #bawaslu  #presiden  #pilpres2024  #dpdri  #dpd  #zeckyalatas  #Pemilu2024  #AniesMuhaimin2024 https://t.co/44QW6Xg97B";0;0;0;1;in;1265762823679819776;1757167216523637094;FachrulAdityaE1;https://twitter.com/FachrulAdityaE1/status/1757167216523637094
Mon Feb 12 22:16:02 +0000 2024;1757166698787229735;"Ini Film "Dirty Vote" (Full Movie) di YouTube, semakin banyak yg kena Shadow B*n, maka akan semakin banyak jg yg membagikan Film ini.  SAVE dulu Link nya sebelum kena Shadow B*n lagi kek di Channel Official nya.  #dirtyvote #presiden2024 #pemilu2024  https://t.co/x2jPpiIjex";0;0;0;2;in;783859591121555456;1757166698787229735;XBorn_ID;https://twitter.com/XBorn_ID/status/1757166698787229735
Mon Feb 12 22:14:15 +0000 2024;1757166253121110485;"Pemilih Ekspresif dan Demokrasi #Pemilu2024 #AdadiKompas  https://t.co/Z73g2eaOxj";0;0;0;0;in;255866913;1757166253121110485;hariankompas;https://twitter.com/hariankompas/status/1757166253121110485
